,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
3903,Angelique Special 2,SAT,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Apr 97,N/A
3904,Angelique Tenkuu no Requiem,PS,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Feb 99,N/A
3905,Angelique Tenkuu no Requiem,PCFX,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Apr 98,N/A
3906,Angelique Trois: Aizouhen,PS2,KOEI,Koei/Inis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 01,N/A
3907,Angelium: Tokimeki Love God,PC,Terios,Terios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Mar 03,N/A
3908,Angels Online,PC,IGG,UserJoy Technology,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 07,N/A
3909,Angle of Attack,PC,3000AD,3000AD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 09,N/A
3910,Angolmois '99,PS,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Aug 99,N/A
3911,Angry Barry,XBL,Microsoft,arrogancy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th May 09,N/A
3912,Angry Birds,DSiW,Unknown,Chillingo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20,N/A
3913,Angry Birds,PSN,Chillingo,Abstraction Games,N/A,7.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Jan 11,N/A
3914,Angry Birds,WW,Unknown,Chillingo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20,N/A
3915,Angry Birds,And,Rovio Mobile,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Oct 10,N/A
3916,Angry Birds,WinP,Rovio Mobile,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 11,N/A
3917,Angry Birds,X360,Activision,Rovio Mobile,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Sep 12,12th Jul 18
3918,Angry Birds,PSV,Rovio Mobile,Exient Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Oct 13,12th Jul 18
3919,Angry Birds,3DS,Activision,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Sep 12,N/A
3920,Angry Birds,WiiU,Activision,FUN Labs,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Aug 13,12th Jul 18
3921,Angry Birds,PSP,Rovio Mobile,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Oct 13,N/A
3922,Angry Birds Epic,And,Rovio Mobile,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
3923,Angry Birds Epic,WinP,Rovio Mobile,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14,N/A
3924,Angry Birds Free,BRW,Yuke's Osaka,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Nov 10,N/A
3925,Angry Birds Go,And,Rovio Mobile,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Dec 13,N/A
3926,Angry Birds HD,DS,Sega,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Mar 09,N/A
3927,Angry Birds Space,PC,Focus,Rovio Mobile,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th May 12,N/A
3928,Angry Birds Star Wars II,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Sep 13,N/A
3929,Angry Birds Transformers,WinP,Rovio Mobile,Exient Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
3930,Angry Birds Transformers,And,Rovio Mobile,Exient Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Oct 14,N/A
3931,Angry Birds: Star Wars,And,Rovio Mobile,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Nov 12,N/A
3932,Angry Birds: Star Wars,WinP,Rovio Mobile,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Nov 12,N/A
3933,Angry Bunnies,3DS,Cypronia,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 13,N/A
3934,Angry FireBalls,And,Big Fish Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Apr 13,N/A
3935,Angry FireBalls,OSX,Big Fish Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 11,N/A
3936,Angry FireBalls,PC,Big Fish Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 11,N/A
3937,Angry Fish,XBL,Microsoft,Frozen Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Sep 11,N/A
3938,Angry Kittens Attack,PC,SlinDev,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Apr 14,N/A
3939,Angry Kittens Attack,OSX,SlinDev,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Apr 14,N/A
3940,Angry Video Game Nerd Adventures,3DS,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3941,Angry Video Game Nerd Adventures,WiiU,Unknown,Freakzone Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Jul 18
3942,Anima: Ark of Sinners,WW,Unknown,Anima Games Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 11,N/A
3943,Animal Boxing,DSiW,Destineer,Akaoni Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Dec 08,N/A
3944,Animal Boxing,DSi,Destineer,Akaoni Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jan 11,N/A
3945,Animal Boyfriend,And,Ambition,Ambition,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jul 14,N/A
3946,Animal Breeder,GB,J-Wing,J-Wing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Sep 97,N/A
3947,Animal Breeder 2,GB,J-Wing,J-Wing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th May 98,N/A
3948,Animal Breeder 3,GB,J-Wing,J-Wing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jun 99,N/A
3949,Animal Breeder 4,GB,J-Wing,J-Wing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 01,N/A
3950,Animal Color Cross,DSiW,Little Worlds Studio,Little Worlds Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jun 10,N/A
3951,Animal Crossing Calculator,DSiW,Nintendo,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th May 09,N/A
3952,Animal Crossing Clock,DSiW,Nintendo,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th May 09,N/A
3953,Animal Football,PS,Phoenix Games,Phoenix Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 03,N/A
3954,Animal Forest,iQue,Unknown,Nintendo EAD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3955,Animal Mania: Doki*Doki Aishou Check,GBA,Konami,Jupiter Multimedia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jan 02,N/A
3956,Animal Paradise Wild,DS,Zoo Games,Rekoo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 09,N/A
3957,Animal Planet: Pet Vet,DS,Activision,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Sep 09,N/A
3958,Animal Puzzle Adventure,DSiW,Aksys Games,CIRCLE Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Jan 10,N/A
3959,Animal Snap: Rescue Them 2 By 2,PS,Ignition Entertainment,"Awesome Developments, Ltd.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Sep 03,N/A
3960,Animal Yokochou: Doki*Doki Kyuushutsu Daisakusen! no Maki,GBA,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 05,N/A
3961,Animal Yokochou: Doki*Doki Shinkyuu Shiken! no Kan,GBA,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th May 06,N/A
3962,Animales de la Muerte,PC,Unknown,High Voltage Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3963,Animales de la Muerte,PSN,Unknown,High Voltage Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3964,Animales de la Muerte,XBL,Unknown,High Voltage Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3965,Animamundi: Dark Alchemist,PC,Hirameki International Group,Karin Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st May 06,N/A
3966,Animaniacs,SNES,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94,N/A
3967,Animaniacs,GEN,Sega,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th May 94,N/A
3968,Animaniacs,GB,Konami,Factor 5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 95,N/A
3969,Animaniacs Game Pack!,PC,Warner Bros. Interactive,Funnybone Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 97,N/A
3970,Animaniacs Splat Ball,PC,SouthPeak Interactive,SouthPeak Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 99,N/A
3971,Animaniacs: A Gigantic Adventure,PC,SouthPeak Interactive,SouthPeak Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 99,N/A
3972,"Animaniacs: Lights, Camera, Action!",GBA,Ignition Entertainment,Ignition Entertainment - Warthog,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 05,N/A
3973,"Animaniacs: Lights, Camera, Action!",GBA,Ignition Entertainment,Warthog,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Nov 05,N/A
3974,Animaniacs: The Great Edgar Hunt,PS2,Unknown,Warthog,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3975,Animaniacs: The Great Edgar Hunt,XB,Ignition Entertainment,Warthog,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Aug 05,N/A
3976,Animas Online,And,GameForge,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th May 14,N/A
3977,Animastar,DC,Aki Corp.,Aki Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 00,N/A
3978,Animastar GB,GB,Media Factory,Aki Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 01,N/A
3979,Anime Chick Story 1: Card Captor Sakura,PS,Arika,Arika,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Aug 99,N/A
3980,Anime Eikaiwa: 15 Shounen Hyouryuuhen,PS2,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 01,N/A
3981,Anime Eikaiwa: Tondemo Nezumi Daikatsuyaku,PS2,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 01,N/A
3982,Anime Eikaiwa: Totoi,PS2,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 01,N/A
3983,Anime Freak FX Vol. 1,PCFX,NEC Interchannel,NEC Interchannel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 95,N/A
3984,Anime Freak FX Vol. 2,PCFX,NEC Interchannel,NEC Interchannel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 95,N/A
3985,Anime Freak FX Vol. 3,PCFX,NEC Interchannel,NEC Interchannel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Apr 96,N/A
3986,Anime Freak FX Vol. 4,PCFX,NEC Interchannel,NEC Interchannel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 97,N/A
3987,Anime Freak FX Vol. 5,PCFX,NEC Interchannel,NEC Interchannel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Aug 97,N/A
3988,Anime Freak FX Vol. 6,PCFX,NEC Interchannel,NEC Interchannel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Feb 98,N/A
3989,Animorphs,GB,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Nov 00,N/A
3990,Ankh: Battle of the Gods,PC,Xider Games,DECK13 Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 07,10th May 18
3991,Ankh: Curse of the Scarab King,DS,Xider Games,VIS Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Sep 08,N/A
3992,Ankh: Heart of Osiris,PC,bhv Software,DECK13 Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 06,10th May 18
3993,Ankh: Tutankhamen no Nazo,PS,Ray Corporation,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 97,N/A
3994,Ankoku Shinwa: Yamato Takeru Densetsu,NES,Unknown,Zap,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 89,N/A
3995,Anna Kournikova's Smash Court Tennis,PS,Sony Computer Entertainment,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Jun 99,N/A
3996,Anne's Doll Studio,DS,Gamebridge,Starfish,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jun 14,N/A
3997,Annecto,XBL,Unknown,oh-four-hundred,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Aug 11,N/A
3998,Annet Futatabi,SCD,Wolf Team,Wolf Team,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 93,N/A
3999,"Anno 1503: Treasures, Monsters & Pirates",PC,Electronic Arts,Sunflower Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st May 04,N/A
4000,Anno 1701: The Sunken Dragon Expansion,PC,Deep Silver,Related Designs,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 07,N/A
4001,Ano Tameni ni Watashi ga Dekiru Koto,PC,Unknown,softhouse-seal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jul 11,N/A
4002,Anodyne,iOS,Analgesic Productions,Analgesic Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 13,09th Apr 19
4003,Anodyne,OSX,Analgesic Productions,Analgesic Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Feb 13,09th Apr 19
4004,Anodyne,Linux,Analgesic Productions,Analgesic Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Feb 13,09th Apr 19
4005,Anodyne,And,Analgesic Productions,Analgesic Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Oct 13,09th Apr 19
4006,Anoko Doko Noko,PS,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Aug 98,N/A
4007,Anoko Doko Noko,PSN,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Aug 10,N/A
4008,Anomaly 2,And,11 bit studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 13,N/A
4009,Anomaly 2,Linux,11 bit studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th May 13,N/A
4010,Anomaly 2,OSX,11 bit studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jun 13,N/A
4011,Anomaly 2,PS4,11 bit studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Sep 14,N/A
4012,Anomaly Korea,Linux,11 bit studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 13,N/A
4013,Anomaly Korea,OSX,11 bit studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 13,N/A
4014,Anomaly Korea,PC,11 bit studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 13,N/A
4015,Anomaly Korea,And,11 bit studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 12,N/A
4016,Anomaly: Warzone Earth,OSX,11 bit studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Apr 11,N/A
4017,Anomaly: Warzone Earth,X360,11 bit studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Apr 12,N/A
4018,Anomaly: Warzone Earth,And,11 bit studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jan 12,N/A
4019,Anomaly: Warzone Earth,Linux,11 bit studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Apr 11,N/A
4020,Anomaly: Warzone Earth,PS3,11 bit studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Sep 12,N/A
4021,Anonymous Notes Chapter 1: From the Abyss,DSiW,Sonic Powered,Sonic Powered,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Apr 11,N/A
4022,Anonymous Notes Chapter 2: From the Abyss,DSiW,Sonic Powered,Sonic Powered,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd May 11,N/A
4023,Anonymous Notes Chapter 3: From The Abyss,3DS,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4024,Anonymous Notes Chapter 3: From The Abyss,DSi,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4025,ANONYMOUS NOTES CHAPTER 4 - FROM THE ABYSS,DSi,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4026,Another Bible,GB,Atlus,Atlus Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Mar 95,N/A
4027,Another Heaven: Memory of Those Days,WS,Omega Micott,Omega Micott,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 00,N/A
4028,Another Memories,PS,Hearty Robin,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Jun 98,N/A
4029,Another Mind,PS,Square,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 98,N/A
4030,Another Perspective,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Aug 14,N/A
4031,Another World,XOne,Adult Dream,DotEmu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 16,N/A
4032,Another World,PC,Adult Dream,DotEmu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Sep 14,N/A
4033,Another World,PS4,Adult Dream,DotEmu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 16,N/A
4034,Anpanman to Asobu: Aiueo Kyoushitsu DX,DS,Agatsuma Entertainment,Agatsuma Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 09,N/A
4035,Anpanpan to Asobo: Aiueo Kyoushitsu,DS,Agatsuma Entertainment,Agatsuma Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 06,N/A
4036,Anstoss,PC,Ascaron Entertainment,Ascon GmbH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
4037,Anstoss 2,PC,Ascaron Entertainment,Ascaron Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97,N/A
4038,Anstoss 2 Gold,PC,Ascaron Entertainment,Ascaron Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98,N/A
4039,Anstoss 2005,PC,Ascaron Entertainment,Ascaron,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 04,N/A
4040,Anstoss 2007,PC,Trendverlag,Ascaron,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 06,N/A
4041,Anstoss 3,PC,Ascaron Entertainment,Ascaron,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 00,N/A
4042,Anstoss Action,PC,Ascaron Entertainment,Ascaron Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 01,N/A
4043,Ant Nation,WW,Konami,Konami,N/A,4.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 09,N/A
4044,Ante Up: Texas Hold'em,DSiW,Unknown,MonkeyPaw Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 11,N/A
4045,Anteater,2600,Stern,Stern,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82,N/A
4046,Anthem,PS4,Electronic Arts,BioWare Corp.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 19,10th Jun 18
4047,Anthem,XOne,Electronic Arts,BioWare Corp.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 19,10th Jun 18
4048,Anthem,PC,Electronic Arts,BioWare Corp.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 19,10th Jun 18
4049,Anticipation,NES,Nintendo,Rare Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 88,N/A
4050,Antigrav Racing Championship,XBL,Microsoft,R3dDr4g0n,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Nov 09,N/A
4051,Antipole,DSiW,Unknown,Saturnine Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4052,Antipole,XBL,Microsoft,Saturnine Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Jan 11,N/A
4053,Antique Road Trip 2: Homecoming,OSX,Big Fish Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Apr 11,N/A
4054,Antique Road Trip 2: Homecoming,PC,Big Fish Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Apr 11,N/A
4055,Antique Road Trip: American Dreamin',PC,Big Fish Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Sep 13,N/A
4056,Antique Road Trip: USA,And,Big Fish Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 13,N/A
4057,Antique Road Trip: USA,OSX,Big Fish Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd May 10,N/A
4058,Antique Road Trip: USA,PC,Big Fish Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd May 10,N/A
4059,Antiquia Lost,And,Kemco,Exe Create Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Aug 16,18th Aug 18
4060,Antz,GB,Atari,CLCE & Planet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 99,N/A
4061,Antz Extreme Racing,PC,Empire Interactive,Supersonic Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Aug 02,N/A
4062,Antz Racing,GB,Electronic Arts,RFX Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 01,N/A
4063,Antz World Sportz,GB,LSP Games,M4 Limited,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 01,N/A
4064,Anubis II,PC,Metro3D,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jul 05,N/A
4065,Anubis II,PS2,Metro3D,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jul 05,N/A
4066,Anvil of Dawn,PC,New World Computing,DreamForge,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 95,N/A
4067,Anyo Haseyo! Korean Word Puzzle,DSiW,IE Institute,I.E. Institute,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jul 10,N/A
4068,Ao no 6-gou: Antarctica,PS,Bandai,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 00,N/A
4069,Ao Zora to Nakama Tachi - Yume no Bouken,PS,MTO,MTO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Nov 03,N/A
4070,Ao Zora to Nakama Tachi - Yume no Bouken,GBA,MTO,MTO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Dec 02,N/A
4071,Ao-Don DS: Hanabi no Goku & Hanabi no Takumi,DS,Commseed,Commseed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 10,N/A
4072,Aoi Blink,PCE,Hudson Soft,West One,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Apr 90,N/A
4073,Aoi Hagane no Kihei: Space Griffon,DC,Panther Software,Panther Software,N/A,4.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Nov 99,N/A
4074,Aoi Namida,XB,Panther Software,Panther Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th May 04,N/A
4075,Aoi Namida,PC,CD Bros.,CD Bros.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th May 03,N/A
4076,Aoishiro,PC,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Nov 08,N/A
