,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
3607,Space Pirates And Zombies 2,PC,MinMax Games Ltd.,MinMax Games Ltd.,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,07th Nov 17,26th Mar 19
3608,Rugby 15,PS3,Maximum Games,HB Studios,N/A,N/A,N/A,N/A,0.10m,0.03m,0.05m,N/A,0.02m,24th Feb 15,17th Sep 18
3609,Deathtrap,PC,NeocoreGames,Neocore Games,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,04th Feb 15,26th Mar 19
3610,Sudoku Mania,DS,UFO Interactive,FrontLine Studios,N/A,N/A,N/A,N/A,0.10m,0.09m,0.00m,N/A,0.01m,30th Jun 06,N/A
3611,NASCAR Heat Evolution,XOne,Dusenberry Martin Racing,Monster Games,N/A,N/A,N/A,N/A,0.10m,0.09m,N/A,N/A,0.01m,13th Sep 16,N/A
3612,USA Today Puzzle Craze,DS,Destineer,Magellan Interactive,N/A,N/A,N/A,N/A,0.10m,0.09m,N/A,N/A,0.01m,24th Feb 09,N/A
3613,Kelly Slater's Pro Surfer,XB,Activision,Treyarch,N/A,N/A,N/A,N/A,0.10m,0.08m,0.02m,N/A,0.00m,16th Sep 02,N/A
3614,Machi-Ing Maker 3 x Tousouchuu,PSP,D3 Publisher,"Indi Software Co., Ltd.",N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,28th Jan 10,N/A
3615,SVC Chaos: SNK vs. Capcom,XB,SNK,SNK Corporation,N/A,N/A,N/A,N/A,0.10m,0.08m,0.02m,N/A,0.00m,28th Sep 04,N/A
3616,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,Activision,PlatinumGames,N/A,N/A,N/A,N/A,0.10m,0.04m,0.04m,N/A,0.02m,24th May 16,15th Apr 18
3617,NAtURAL DOCtRINE,PS4,NIS America,Kadokawa Games,N/A,N/A,N/A,N/A,0.10m,0.05m,0.02m,0.02m,0.01m,30th Sep 14,23rd Nov 18
3618,NFL Tour,X360,EA Sports BIG,EA Tiburon,N/A,N/A,N/A,N/A,0.10m,0.09m,0.00m,N/A,0.01m,08th Jan 08,N/A
3619,World Snooker Championship 2007,PS3,Sega,Blade Interactive,N/A,N/A,N/A,N/A,0.10m,N/A,0.10m,N/A,0.00m,23rd Mar 07,N/A
3620,Choujikuu Yousai Macross: Ai Oboete Imasu ka,SAT,Bandai,Emotion,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,06th Jun 97,N/A
3621,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,PS2,Global Star Software,High Voltage Software,N/A,N/A,N/A,N/A,0.10m,0.05m,0.04m,N/A,0.01m,11th Oct 05,N/A
3622,Retrovirus,PC,Cadenza Interactive,Cadenza Interactive,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,31st Jan 13,24th Mar 19
3623,Sudden Strike 4,PS4,Kalypso Media,Kite Games,N/A,N/A,N/A,N/A,0.10m,0.05m,0.03m,0.01m,0.02m,15th Aug 17,24th Mar 18
3624,Surge Concerto: Ciel nosurge,PSV,Gust,Gust,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,26th Apr 12,24th Nov 18
3625,Vanishing Point,PS,Acclaim Entertainment,Clockwork Games,N/A,N/A,N/A,N/A,0.10m,0.06m,0.04m,N/A,0.01m,05th Feb 01,N/A
3626,The History Channel: Civil War - Secret Missions,PS3,Activision,Cauldron Ltd.,N/A,N/A,N/A,N/A,0.10m,0.09m,N/A,N/A,0.01m,04th Nov 08,N/A
3627,Dragonseeds,PS,Jaleco,Unknown,N/A,N/A,N/A,N/A,0.10m,0.03m,0.02m,0.04m,0.01m,30th Sep 98,N/A
3628,The Bard's Tale,XB,inXile Entertainment,InXile Entertainment,N/A,N/A,N/A,N/A,0.10m,0.08m,0.02m,N/A,0.00m,26th Oct 04,N/A
3629,Dora & Kai-Lan's Pet Shelter,DS,2K Play,Black Lantern Studios,N/A,N/A,N/A,N/A,0.10m,0.08m,0.01m,N/A,0.01m,01st Nov 11,N/A
3630,Blackguards 2,PC,Daedalic Entertainment,Daedalic Entertainment,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,01st Apr 15,15th Sep 18
3631,Attack of the Movies 3D,Wii,Majesco,Panic Button Games Inc.,N/A,N/A,N/A,N/A,0.10m,0.09m,N/A,N/A,0.01m,18th May 10,N/A
3632,Alien Hominid,PS2,O~3 Entertainment,The Behemoth,N/A,N/A,N/A,N/A,0.10m,0.05m,0.04m,N/A,0.01m,21st Nov 04,N/A
3633,Rento Fortune - Online Dice Board Game,PC,LAN - GAMES EOOD,LAN - GAMES EOOD,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,14th Jul 17,23rd Mar 19
3634,Bullet Witch,X360,Atari,Cavia Inc.,N/A,6.6,N/A,N/A,0.10m,0.07m,0.01m,0.02m,0.01m,27th Feb 07,N/A
3635,L'Aigle de Guerre,GBA,Nintendo,Genki,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,0.00m,21st Nov 01,N/A
3636,The Technomancer,PC,Focus Home Interactive,Spiders,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,28th Jun 16,27th Jun 18
3637,Aidyn Chronicles: The First Mage,N64,THQ,H2O Interactive,N/A,6.0,N/A,N/A,0.10m,0.08m,0.02m,N/A,0.00m,14th Mar 01,N/A
3638,Ankh,PC,Viva Media,DECK13 Interactive,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,31st Aug 06,N/A
3639,Atelier Escha & Logy: Alchemists of the Dusk Sky,PS3,Tecmo Koei,Gust,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,11th Mar 14,02nd Jan 18
3640,Bullet Girls Phantasia,All,Unknown,SHADE Inc.,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 20
3641,Disney's Donald Duck: Goin' Quackers,N64,Ubisoft,Disney Interactive Studios,N/A,N/A,N/A,N/A,0.10m,0.08m,0.02m,N/A,0.00m,20th Dec 00,N/A
3642,DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,DS,Tecmo,Tecmo,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,13th Nov 08,N/A
3643,DS Yamamura Misa Suspense: Maiko Kogiku - Kisha Katherine - Sougiya Isa Akashi - Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File,DS,Tecmo,Tecmo,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,05th Jun 08,N/A
3644,Europa 1400: The Guild,PC,JoWood Productions,4HEAD Studios,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,18th Nov 02,N/A
3645,Flying Dragon,N64,Natsume,Culture Brain,N/A,N/A,N/A,N/A,0.10m,0.08m,0.02m,N/A,0.00m,31st Jul 98,N/A
3646,Frontier: First Encounters,All,Unknown,Frontier Developments,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,N/A,19th Jan 21
3647,Gal Gun: Double Peace,All,Unknown,Inti Creates,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,N/A,30th Jan 21
3648,God Wars: Future Past,All,Unknown,Kadokawa Games,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 21
3649,GT64 Championship Edition,N64,Ocean,Imagineer,N/A,N/A,N/A,N/A,0.10m,0.08m,0.02m,N/A,0.00m,09th Sep 98,N/A
3650,Hellblade: Senua's Sacrifice,XOne,Microsoft Studios,Ninja Theory,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,04th Dec 18,02nd Nov 18
3651,Indy Racing 2000,N64,Infogrames,Paradigm Entertainment,N/A,N/A,N/A,N/A,0.10m,0.08m,0.02m,N/A,0.00m,30th May 00,N/A
3652,International Superstar Soccer 64 (weekly JP sales),N64,Konami,Konami Computer Entertainment Osaka,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.05m,0.05m,31st Jul 97,N/A
3653,Jeopardy!,N64,GameTek,GameTek,N/A,N/A,N/A,N/A,0.10m,0.08m,0.02m,N/A,0.00m,25th Feb 98,N/A
3654,Lode Runner 3-D,N64,Infogrames,Big Bang,N/A,7.0,N/A,N/A,0.10m,0.08m,0.02m,N/A,0.00m,01st Jan 99,N/A
3655,Milo's Astro Lanes,N64,Crave Entertainment,Player 1,N/A,N/A,N/A,N/A,0.10m,0.08m,0.02m,N/A,0.00m,24th Nov 98,N/A
3656,Muramasa Rebirth,PSV,Aksys Games,Vanillaware,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,25th Jun 13,10th Jan 19
3657,Samurai Warriors 4: Empires,All,Unknown,Omega Force,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,N/A,07th Feb 21
3658,Senran Kagura: Estival Versus,All,Unknown,Tamsoft,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jan 21
3659,Senran Kagura: Peach Beach Splash,PS4,Xseed Games,Marvelous Entertainment,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,26th Sep 17,30th Jun 18
3660,Tales of the World: Summoner's Lineage,GBA,Namco,Magical Company,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,07th Mar 03,N/A
3661,The Settlers: Rise of an Empire,PC,Ubisoft,Blue Byte,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,25th Sep 07,N/A
3662,Toriko: Gourmet Survival 2,PSP,Unknown,Natsume,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 20
3663,Touhou Luna Nights,PC,Vaka Game Magazine,Vaka Game Magazine,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,26th Feb 19,24th Jun 19
3664,Virtual Pool 64,N64,Crave Entertainment,Celeris,N/A,N/A,N/A,N/A,0.10m,0.08m,0.02m,N/A,0.00m,17th Dec 98,N/A
3665,World War 3,PC,The Farm 51,The Farm 51,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,20th Oct 18,29th Aug 19
3666,Worms 3D,PS2,Acclaim Entertainment,Team17 Software,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,11th Mar 04,N/A
3667,Worms World Party,PC,Titus,Team17 Software,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,16th Jun 01,N/A
3668,Worms: Open Warfare,PSP,THQ,Team17 Software,N/A,6.9,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,22nd Mar 06,N/A
3669,Worms: Open Warfare,DS,THQ,Team17 Software,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,22nd Mar 06,N/A
3670,Yomawari,Series,Unknown,Nippon Ichi Software,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,N/A,03rd Feb 21
3671,Zork Nemesis,PC,Activision,Activision,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,29th Feb 96,N/A
3672,Gekido,PS,Interplay,NA.P.S. Team SNC,N/A,N/A,N/A,N/A,0.10m,0.06m,0.04m,N/A,0.01m,18th May 00,N/A
3673,World Series of Poker 2008: Battle for the Bracelets,PS3,Activision,Left Field Productions,N/A,N/A,N/A,N/A,0.10m,0.08m,0.01m,N/A,0.01m,25th Sep 07,N/A
3674,Michael Jackson The Experience HD,PSV,Ubisoft,Longtail Studios,N/A,N/A,N/A,N/A,0.10m,0.04m,0.04m,N/A,0.02m,14th Feb 12,N/A
3675,Monkey Mischief! Party Time,Wii,Activision,Activision,N/A,N/A,N/A,N/A,0.10m,0.09m,0.00m,N/A,0.01m,18th Nov 08,N/A
3676,Nascar Unleashed,PS3,Activision,Activision,N/A,N/A,N/A,N/A,0.10m,0.09m,N/A,N/A,0.01m,01st Nov 11,N/A
3677,Accel World vs. Sword Art Online: Millennium Twilight,PS4,Namco Bandai Games,Namco Bandai Games,N/A,N/A,N/A,N/A,0.10m,N/A,0.03m,0.06m,0.01m,07th Jul 17,04th Jul 18
3678,Spider-Man: Web of Shadows,DS,Activision,Griptonite Games,N/A,7.9,N/A,N/A,0.10m,0.09m,0.00m,N/A,0.01m,21st Oct 08,N/A
3679,nail'd,X360,Deep Silver,Techland,N/A,N/A,N/A,N/A,0.10m,0.08m,0.02m,N/A,0.01m,30th Nov 10,N/A
3680,Disney's The Jungle Book,GBA,Ubisoft,Visual Impact,N/A,5.0,N/A,N/A,0.10m,0.07m,0.03m,N/A,0.00m,11th Feb 03,N/A
3681,Rolling Stone: Drum King,Wii,505 Games,Del,N/A,N/A,N/A,N/A,0.10m,0.09m,0.00m,N/A,0.01m,26th May 09,N/A
3682,Little League World Series Baseball 2010,X360,Activision,Now Production,N/A,N/A,N/A,N/A,0.10m,0.09m,N/A,N/A,0.01m,20th Jul 10,N/A
3683,FootLOL: Epic Fail League,PC,HeroCraft,Lion's Shade,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,07th Aug 13,22nd Apr 19
3684,Angry Birds: Star Wars,WiiU,Activision,Exient Entertainment,N/A,N/A,N/A,N/A,0.10m,0.05m,0.04m,N/A,0.01m,29th Oct 13,16th Mar 18
3685,Army Men World War: Team Assault,PS,3DO,3DO,N/A,N/A,N/A,N/A,0.10m,0.06m,0.04m,N/A,0.01m,28th Nov 01,N/A
3686,Murdered: Soul Suspect,X360,Square Enix,Airtight Games,N/A,N/A,N/A,N/A,0.10m,0.06m,0.03m,N/A,0.01m,03rd Jun 14,06th Aug 18
3687,Tom Clancy's Splinter Cell,GBA,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,0.10m,0.07m,0.03m,N/A,0.00m,27th Apr 03,N/A
3688,Wolfenstein The Two Pack,PS4,Bethesda Softworks,MachineGames,N/A,N/A,N/A,N/A,0.10m,0.08m,N/A,N/A,0.02m,22nd Aug 17,04th Jul 18
3689,TrackMania Turbo,XOne,Ubisoft,Nadeo,N/A,N/A,N/A,N/A,0.10m,0.05m,0.04m,N/A,0.01m,22nd Mar 16,29th May 18
3690,Marvel vs. Capcom: Clash of Super Heroes,DC,Capcom,Capcom,N/A,8.5,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,07th Oct 99,N/A
3691,NBA Ballers: Rebound,PSP,Midway Games,Backbone Entertainment,N/A,7.3,N/A,N/A,0.10m,0.09m,N/A,N/A,0.01m,09th May 06,N/A
3692,King's Field: The Ancient City,PS2,Agetec,From Software,N/A,N/A,N/A,N/A,0.10m,0.05m,0.04m,N/A,0.01m,25th Mar 02,N/A
3693,LEGO Rock Raiders,PS,LEGO Media,Data Design Interactive,N/A,N/A,N/A,N/A,0.10m,0.06m,0.04m,N/A,0.01m,17th Aug 00,N/A
3694,Silent Scope Complete,XB,Konami,Konami,N/A,N/A,N/A,N/A,0.10m,0.07m,0.02m,N/A,0.00m,10th Feb 04,N/A
3695,Odin Sphere: Leifthrasir,PS3,Atlus,Vanillaware,N/A,N/A,N/A,N/A,0.10m,0.03m,0.02m,0.04m,0.01m,07th Jun 16,N/A
3696,Ghost in the Shell,PS,THQ,Exact,N/A,N/A,N/A,N/A,0.10m,0.06m,0.04m,N/A,0.01m,31st Oct 97,N/A
3697,Divinity: Original Sin,XOne,Focus Home Interactive,Larian Studios,N/A,N/A,N/A,N/A,0.10m,0.06m,0.03m,N/A,0.01m,27th Oct 15,N/A
3698,Tom Clancy's HAWX 2,Wii,Ubisoft,Ubisoft Bucharest,N/A,N/A,N/A,N/A,0.10m,0.06m,0.03m,N/A,0.01m,09th Nov 10,N/A
3699,Blades of Time,PS3,Konami Digital Entertainment,Gaijin Games Inc.,N/A,N/A,N/A,N/A,0.10m,0.04m,0.03m,0.01m,0.01m,06th Mar 12,N/A
3700,Evil Dead: Fistfull of Boomstick,XB,THQ,VIS Entertainment,N/A,N/A,N/A,N/A,0.10m,0.07m,0.02m,N/A,0.00m,17th Jun 03,N/A
3701,Nicktoons MLB,DS,2K Sports,2K Sports,N/A,N/A,N/A,N/A,0.10m,0.09m,N/A,N/A,0.01m,13th Sep 11,N/A
3702,Tom Clancy's Classic Trilogy,XB,Ubisoft,Unknown,N/A,N/A,N/A,N/A,0.10m,0.07m,0.02m,N/A,0.00m,16th Nov 04,N/A
3703,Harvest Moon DS Cute (jp sales),DS,Natsume,Marvelous Interactive,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,25th Mar 08,N/A
3704,Bleach: Dark Souls (JP sales),DS,Sega,"Treasure Co., Ltd.",N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,07th Oct 08,N/A
3705,Farming Simulator 2011,PC,Unknown,Giants Software,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,29th Oct 10,N/A
3706,Indigo Prophecy,XB,Atari,Quantic Dream,N/A,N/A,N/A,N/A,0.10m,0.07m,0.03m,N/A,0.00m,26th Sep 05,N/A
3707,Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training,DS,Benesse,Benesse,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,28th Jun 07,N/A
3708,Over the Hedge,XB,Activision,Edge of Reality,N/A,6.6,N/A,N/A,0.10m,0.07m,0.02m,N/A,0.00m,09th May 06,N/A
3709,Start the Party! Save the World,PS3,Sony Computer Entertainment,Supermassive Games Ltd.,N/A,N/A,N/A,N/A,0.10m,N/A,0.08m,N/A,0.02m,25th Nov 11,N/A
3710,SCORE International Baja 1000: The Official Game,Wii,Activision,Left Field Productions,N/A,N/A,N/A,N/A,0.10m,0.09m,N/A,N/A,0.01m,28th Oct 08,N/A
3711,Sneakers,XB,Microsoft Game Studios,Media.Vision,N/A,N/A,N/A,N/A,0.10m,0.07m,0.02m,N/A,0.00m,22nd Oct 02,N/A
3712,Crime Crackers,PS,Sony Computer Entertainment,Media.Vision,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.09m,0.01m,03rd Dec 94,N/A
3713,NHL 2K6,X360,2K Sports,Kush Games,N/A,7.3,N/A,N/A,0.10m,0.09m,0.00m,N/A,0.01m,16th Nov 05,N/A
3714,Thor: God of Thunder,3DS,Sega,WayForward Technologies,N/A,6.0,N/A,N/A,0.10m,0.06m,0.03m,N/A,0.01m,13th Sep 11,N/A
3715,Guilty Gear Xrd REV 2,PS4,Aksys Games,Arc System Works,N/A,N/A,N/A,N/A,0.10m,0.04m,0.01m,0.03m,0.01m,26th May 17,04th Aug 18
3716,Kekkaishi: Karasumori Ayakashi Kidan,DS,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,24th May 07,N/A
3717,Contact,DS,Atlus,Grasshopper Manufacture,N/A,N/A,N/A,N/A,0.10m,0.07m,0.00m,0.03m,0.01m,19th Oct 06,N/A
3718,Micro Machines V3,PS,Midway Games,Codemasters,N/A,N/A,N/A,N/A,0.10m,0.06m,0.04m,N/A,0.01m,30th Nov 97,N/A
3719,Dragon Ball: Evolution,PSP,Namco Bandai,Dimps Corporation,N/A,3.4,N/A,N/A,0.10m,0.09m,N/A,N/A,0.01m,08th Apr 09,N/A
3720,College Hoops 2K6,XB,2K Sports,Visual Concepts,N/A,8.3,N/A,N/A,0.10m,0.07m,0.02m,N/A,0.00m,21st Nov 05,N/A
3721,"Sakura Wars 2: Kimi, Shinitamou koto Nakare",DC,Sega,Overworks,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,0.00m,21st Sep 00,N/A
3722,"Warhammer 40,000: Dawn of War II - Chaos Rising",PC,THQ,Relic,N/A,8.6,N/A,N/A,0.10m,0.08m,0.01m,N/A,0.01m,11th Mar 10,N/A
3723,Idol Janshi Suchie-Pai Remix,SAT,Jaleco,Jaleco,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,29th Sep 95,N/A
3724,Big League Sports,Wii,Activision,Koolhaus Games,N/A,N/A,N/A,N/A,0.10m,0.09m,0.01m,N/A,0.01m,11th Nov 08,N/A
3725,Cubic Ninja,3DS,Ubisoft,AQ Interactive,N/A,5.5,N/A,N/A,0.10m,0.05m,0.04m,N/A,0.01m,14th Jun 11,N/A
3726,Exhibition Volume 03,XB,Microsoft,Various,N/A,N/A,N/A,N/A,0.10m,0.07m,0.02m,N/A,0.00m,17th Jul 03,25th Sep 18
3727,Zero4 Champ RR-Z,SNES,Media Rings,Media Rings,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,0.00m,25th Nov 95,N/A
3728,Initial D: Street Stage,PSP,Sega,Sega Rosso,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,23rd Feb 06,N/A
3729,Tales of Innocence R,PSV,Namco Bandai,Alfa System,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,26th Jan 12,N/A
3730,Nancy Drew: The Model Mysteries,DS,THQ,THQ,N/A,N/A,N/A,N/A,0.10m,0.09m,0.00m,N/A,0.01m,10th Feb 10,N/A
3731,Harry Potter and the Deathly Hallows - Part 2,PC,Electronic Arts,EA Bright Light,N/A,4.3,N/A,N/A,0.10m,0.05m,0.04m,N/A,0.01m,12th Jul 11,N/A
3732,Opoona,Wii,KOEI,ArtePiazza,N/A,6.4,N/A,N/A,0.10m,0.08m,0.00m,0.01m,0.01m,25th Mar 08,N/A
3733,Predator: Concrete Jungle,XB,VU Games,Eurocom Entertainment Software,N/A,N/A,N/A,N/A,0.10m,0.07m,0.02m,N/A,0.00m,26th Apr 05,N/A
3734,Sumikko Gurashi: Sumikko Park e Youkoso,NS,Nippon Columbia,Nippon Columbia,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,07th Dec 17,07th Jan 18
3735,May's Mystery: Forbidden Memories,DS,Unknown,Mastertronic,N/A,N/A,N/A,N/A,0.10m,0.05m,0.04m,N/A,0.01m,28th Sep 11,N/A
3736,NatGeo Challenge! Wild Life,PS3,D3 Publisher,Gusto Games,N/A,N/A,N/A,N/A,0.10m,0.05m,0.03m,N/A,0.01m,09th Nov 10,N/A
3737,System Flaw,DS,Storm City Games,Visual Impact,N/A,N/A,N/A,N/A,0.10m,0.09m,N/A,N/A,0.01m,27th Oct 09,N/A
3738,Lucky * Star: Ryouou Gakuen Outousai,PS2,Kadokawa Shoten,Type-Moon,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,24th Jan 08,N/A
3739,SpongeBob: HeroPants,X360,Activision,Behaviour Interactive,N/A,N/A,N/A,N/A,0.10m,0.09m,0.00m,N/A,0.01m,03rd Feb 15,15th Apr 18
3740,Rapala Pro Bass Fishing 2010,DS,Activision,Activision,N/A,N/A,N/A,N/A,0.10m,0.09m,N/A,N/A,0.01m,28th Sep 10,N/A
3741,Naruto Shippuuden: Gekitou Ninja Taisen! EX,Wii,Takara Tomy,8ing/Raizing,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,22nd Feb 07,N/A
3742,Universal Studios Theme Parks Adventure,GC,Kemco,Kemco,N/A,5.1,N/A,N/A,0.10m,0.08m,0.02m,N/A,0.00m,18th Dec 01,N/A
3743,Nihon Keizai Shinbunsha Kanshuu: Shiranai Mamade wa Son o Suru Mono ya Okane no Shikumi DS,DS,Nintendo,Nintendo,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,27th Aug 09,N/A
3744,Fifi and the Flowertots,DS,Avanquest,Avanquest Software,N/A,N/A,N/A,N/A,0.10m,N/A,0.09m,N/A,0.01m,17th Jul 09,N/A
3745,Just Dance 2018,X360,Ubisoft,Ubisoft Paris,N/A,N/A,N/A,N/A,0.10m,0.06m,0.03m,N/A,0.01m,24th Oct 17,06th Apr 18
3746,Piglet's Big Game,PS2,Gotham Games,Doki Denki,N/A,N/A,N/A,N/A,0.10m,0.05m,0.04m,N/A,0.01m,19th Mar 03,N/A
3747,Ben 10 Galactic Racing,X360,D3 Publisher,Monkey Bar Games,N/A,N/A,N/A,N/A,0.10m,0.07m,0.02m,N/A,0.01m,18th Oct 11,N/A
3748,Mystery Stories: Curse of the Ancient Spirits,DS,Unknown,Avanquest Software,N/A,N/A,N/A,N/A,0.10m,0.05m,0.04m,N/A,0.01m,28th Jun 11,N/A
3749,MySims SkyHeroes,X360,Electronic Arts,The Sims Studio,N/A,N/A,N/A,N/A,0.10m,0.09m,0.00m,N/A,0.01m,28th Sep 10,N/A
3750,Real Bout Garou Densetsu,SAT,SNK,SNK Corporation,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,0.00m,20th Sep 96,N/A
3751,Cate West: The Vanishing Files,DS,Destineer,Magellan Interactive,N/A,N/A,N/A,N/A,0.10m,0.08m,0.01m,N/A,0.01m,15th Dec 08,N/A
3752,Project FIFA World Cup,PS2,EA Sports,Electronic Arts,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,30th May 02,N/A
3753,The BIGS 2,PSP,2K Sports,Blue Castle Games,N/A,6.8,N/A,N/A,0.10m,0.09m,N/A,N/A,0.01m,07th Jul 09,N/A
3754,Rocky: Legends,XB,Ubisoft,Venom Games,N/A,N/A,N/A,N/A,0.10m,0.07m,0.02m,N/A,0.00m,28th Sep 04,25th Sep 18
3755,Dragon Ball Z: Shin Budokai - Another Road,PSP,Atari,Dimps Corporation,N/A,7.2,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,20th Mar 07,N/A
3756,Lord of Apocalypse,PSP,Square Enix,Access Games,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,17th Dec 11,N/A
3757,Jikkyou Powerful Pro Yakyuu 2013,PSV,Konami Digital Entertainment,Konami,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,24th Oct 13,27th Oct 18
3758,NeverDead,X360,Konami,Rebellion Developments,N/A,N/A,N/A,N/A,0.10m,0.06m,0.03m,0.00m,0.01m,31st Jan 12,N/A
3759,Famicom Mini: Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo Zenkouhen,GBA,Nintendo,Nintendo,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,0.00m,10th Aug 04,N/A
3760,Higurashi no Nakukoru ni Kizuna: Dai-Ni-Kan - Sou,DS,Alchemist,Alchemist,N/A,N/A,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,27th Nov 08,N/A
3761,Star Trek: Shattered Universe,PS2,TDK Mediactive,Starsphere Interactive,N/A,N/A,N/A,N/A,0.10m,0.05m,0.04m,N/A,0.01m,13th Jan 04,N/A
3762,Who Wants to Be A Millionaire?,X360,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,0.10m,0.09m,N/A,N/A,0.01m,01st Nov 11,N/A
3763,Fantasia: Music Evolved,X360,Disney Interactive Studios,Harmonix Music Systems,N/A,N/A,N/A,N/A,0.10m,0.08m,0.01m,N/A,0.01m,21st Oct 14,24th Nov 18
3764,Pajama Sam: Don't Fear the Dark,Wii,Majesco,Mistic Studios,N/A,N/A,N/A,N/A,0.10m,0.09m,N/A,N/A,0.01m,26th Aug 08,N/A
3765,The Land Before Time: Great Valley Racing Adventure,PS,TDK Mediactive,Vision Scape,N/A,N/A,N/A,N/A,0.10m,0.05m,0.04m,N/A,0.01m,04th May 01,N/A
